47.810,2.173,26.975916,51.511906,3.632778,2.066257,-2.131788,4.000000,132.921112,13.195437,11412.280273,0.000000,2.700400,17.600000,969.000000,545.039978,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.550000,0.042000,232.279999,237.199997,187.360001,205.960007,13.000000,87.979996,186.979996,68.000000,68.000000,45.223396,11.000000,0.160274,-0.417599,0.083399,15.501899,3.973025,293.000000,1.410000,28.083729,1.393198,77.125008,0.020536,38.899010,0.000000,234.740005,18.445290,42.066127134788,-84.237771065028,293.94
47.820,2.173,34.910439,61.277473,3.903621,1.715028,-2.212340,4.000000,132.923309,13.195272,11401.639648,0.000000,2.698400,17.600000,969.000000,544.039978,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.545000,0.042000,230.880005,236.199997,175.559998,198.660004,13.000000,87.979996,186.979996,68.000000,68.000000,45.130192,11.000000,0.158744,-0.429581,0.082826,15.544298,3.936355,293.000000,1.410000,28.025848,1.393198,76.937508,0.020454,37.010036,0.000000,233.539993,19.309587,42.066128888667,-84.237770458809,293.94
47.830,2.174,33.445606,62.131962,3.990760,1.507312,-2.250366,4.000000,132.925507,13.195107,11392.440430,0.000000,2.696400,17.600000,969.000000,542.840027,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.540000,0.042000,229.479996,235.199997,163.759995,191.360001,13.000000,87.979996,186.979996,68.000000,68.000000,45.036987,11.000000,0.157215,-0.441562,0.082253,15.586697,3.899686,293.000000,1.410000,27.967968,1.393198,76.750008,0.020372,35.121063,0.000000,232.339996,20.173883,42.066130642547,-84.237769852590,293.94
47.840,2.175,30.638004,64.817490,3.828732,1.623986,-2.093135,4.000000,132.927704,13.194942,11383.240234,0.000000,2.694400,17.600000,969.000000,541.640015,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.535000,0.042000,228.080002,234.199997,151.960007,184.059998,13.000000,87.979996,186.979996,68.000000,68.000000,44.943779,11.000000,0.155685,-0.453544,0.081680,15.629096,3.863017,293.000000,1.410000,27.910088,1.393198,76.562508,0.020290,33.232090,0.000000,231.139999,21.038179,42.066132396426,-84.237769246371,293.94
47.850,2.175,37.473904,70.432693,3.540067,1.752714,-1.920779,4.000000,132.929901,13.194777,11374.040039,0.000000,2.692400,17.600000,969.000000,540.440002,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.530000,0.042000,226.679993,233.199997,140.160004,176.759995,13.000000,87.979996,186.979996,68.000000,68.000000,44.850574,11.000000,0.154156,-0.465526,0.081107,15.671494,3.826347,293.000000,1.410000,27.852205,1.393198,76.375008,0.020208,31.343117,0.000000,229.940002,21.902477,42.066134150305,-84.237768640151,293.93
47.860,2.176,41.258060,75.559616,3.291903,1.689007,-1.928901,4.000000,132.932098,13.194613,11364.839844,0.000000,2.690400,17.600000,969.000000,539.239990,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.525000,0.042000,225.279999,232.199997,128.360001,169.460007,13.000000,87.979996,186.979996,68.000000,68.000000,44.757370,11.000000,0.152626,-0.477507,0.080534,15.713893,3.789678,293.000000,1.410000,27.794325,1.393198,76.187508,0.020126,29.454144,0.000000,228.740005,22.766773,42.066135904185,-84.237768033932,293.93
47.870,2.177,40.769783,78.977562,3.272871,1.628225,-2.032130,4.000000,132.932541,13.194580,11358.519531,0.000000,2.693200,17.600000,969.000000,540.119995,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.524160,0.042000,225.399994,231.440002,134.240005,172.479996,13.001600,87.979996,186.979996,68.000000,68.000000,44.634338,11.000000,0.151504,-0.487450,0.079503,15.761792,3.773177,293.000000,1.410000,27.717922,1.393198,76.156006,0.020113,30.334347,0.000000,228.419998,22.565218,42.066137658064,-84.237767427713,293.93
47.880,2.177,40.525642,78.123077,3.445263,1.786110,-2.076866,4.000000,132.932541,13.194580,11352.919922,0.000000,2.697200,17.600000,969.000000,541.520020,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.524360,0.042000,225.899994,230.740005,144.539993,178.080002,13.003600,87.979996,186.979996,68.000000,68.000000,44.503849,11.000000,0.150485,-0.496882,0.078357,15.811067,3.761718,293.000000,1.410000,27.636890,1.393198,76.163506,0.020119,31.906843,0.000000,228.320007,22.097202,42.066139411944,-84.237766821494,293.93
47.890,2.178,39.549088,74.827194,3.487211,2.043674,-2.076914,4.000000,132.932541,13.194580,11347.320313,0.000000,2.701200,17.600000,969.000000,542.919983,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.524560,0.042000,226.399994,230.039993,154.839996,183.679993,13.005600,87.979996,186.979996,68.000000,68.000000,44.373363,11.000000,0.149465,-0.506314,0.077211,15.860341,3.750258,293.000000,1.410000,27.555857,1.393198,76.171005,0.020124,33.479340,0.000000,228.220001,21.629185,42.066141165823,-84.237766215275,293.93
47.900,2.178,39.304947,80.930679,3.226635,2.056216,-2.151304,4.000000,132.932541,13.194580,11341.719727,0.000000,2.705200,17.600000,969.000000,544.320007,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.524760,0.042000,226.899994,229.339996,165.139999,189.279999,13.007600,87.979996,186.979996,68.000000,68.000000,44.242874,11.000000,0.148445,-0.515747,0.076065,15.909616,3.738799,293.000000,1.410000,27.474825,1.393198,76.178505,0.020130,35.051838,0.000000,228.119995,21.161167,42.066142919702,-84.237765609056,293.93
47.910,2.179,42.234615,89.963829,2.874833,1.729754,-2.322317,4.000000,132.932541,13.194580,11336.120117,0.000000,2.709200,17.600000,969.000000,545.719971,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.524960,0.042000,227.399994,228.639999,175.440002,194.880005,13.009600,87.979996,186.979996,68.000000,68.000000,44.112385,11.000000,0.147426,-0.525179,0.074919,15.958890,3.727340,293.000000,1.410000,27.393791,1.393198,76.186005,0.020135,36.624332,0.000000,228.020004,20.693150,42.066144673582,-84.237765002837,293.93
47.920,2.180,45.408424,92.771431,2.727439,1.436465,-2.404471,4.000000,132.932541,13.194580,11326.679688,0.000000,2.710000,17.600000,969.000000,546.799988,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.525160,0.042000,227.899994,227.940002,185.740005,200.479996,13.011600,87.979996,186.979996,68.000000,68.000000,43.981899,11.000000,0.146406,-0.534612,0.073773,16.008163,3.715881,293.000000,1.410000,27.312757,1.393198,76.193504,0.020140,38.196831,0.000000,227.919998,20.225132,42.066146427461,-84.237764396618,293.93
47.930,2.180,48.460167,100.828026,2.817261,1.461441,-2.240069,4.000000,132.932541,13.194580,11316.280273,0.000000,2.710000,17.600000,969.000000,547.799988,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.525360,0.042000,228.399994,227.240005,196.039993,206.080002,13.013600,87.979996,186.979996,68.000000,68.000000,43.851410,11.000000,0.145386,-0.544044,0.072628,16.057438,3.704422,293.000000,1.410000,27.231726,1.393198,76.201004,0.020146,39.769325,0.000000,227.820007,19.757116,42.066148153519,-84.237763790882,293.93
47.940,2.181,51.023628,112.058426,2.982362,1.532854,-2.007597,4.000000,132.932541,13.194580,11305.879883,0.000000,2.710000,17.600000,969.000000,548.799988,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.525560,0.042000,228.899994,226.539993,206.339996,211.679993,13.015600,87.979996,186.979996,68.000000,68.000000,43.720924,11.000000,0.144366,-0.553476,0.071482,16.106712,3.692963,293.000000,1.410000,27.150692,1.393198,76.208504,0.020151,41.341824,0.000000,227.720001,19.289099,42.066149837843,-84.237763185869,293.93
47.950,2.182,53.465019,120.237091,3.165243,1.388240,-1.998070,4.000000,132.932541,13.194580,11295.480469,0.000000,2.710000,17.600000,969.000000,549.799988,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.525760,0.042000,229.399994,225.839996,216.639999,217.279999,13.017600,87.979996,186.979996,68.000000,68.000000,43.590435,11.000000,0.143347,-0.562909,0.070336,16.155987,3.681504,293.000000,1.410000,27.069660,1.393198,76.216003,0.020157,42.914318,0.000000,227.619995,18.821081,42.066151522168,-84.237762580856,293.93
47.960,2.182,55.418133,123.166756,3.340436,1.304970,-2.181444,4.000000,132.932541,13.194580,11285.080078,0.000000,2.710000,17.600000,969.000000,550.799988,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.525960,0.042000,229.899994,225.139999,226.940002,222.880005,13.019600,87.979996,186.979996,68.000000,68.000000,43.459946,11.000000,0.142327,-0.572341,0.069190,16.205261,3.670045,293.000000,1.410000,26.988626,1.393198,76.223495,0.020162,44.486816,0.000000,227.520004,18.353064,42.066153206492,-84.237761975842,293.93
47.970,2.183,55.296062,122.068138,3.329448,1.500620,-2.317481,4.000000,132.932541,13.194580,11275.799805,0.000000,2.710000,17.600000,969.000000,549.880005,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.526640,0.042000,229.039993,224.119995,228.279999,222.240005,13.021600,87.979996,186.979996,68.000000,68.000000,43.289692,11.000000,0.142174,-0.578663,0.068044,16.260036,3.689754,293.000000,1.410000,26.882898,1.393198,76.249001,0.020095,44.556046,0.000000,226.580002,17.108139,42.066154890817,-84.237761370829,293.93
47.980,2.183,60.056778,122.678482,3.160308,1.678256,-2.346324,4.000000,132.932541,13.194580,11266.799805,0.000000,2.710000,17.600000,969.000000,548.479980,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.527440,0.042000,227.839996,223.020004,227.380005,220.039993,13.023600,87.979996,186.979996,68.000000,68.000000,43.109493,11.000000,0.142238,-0.584208,0.066898,16.316187,3.717256,293.000000,1.410000,26.770994,1.393198,76.278999,0.020009,44.249458,0.000000,225.429993,15.668985,42.066156575141,-84.237760765816,293.93
47.990,2.184,62.742310,126.340569,3.217948,1.639928,-2.361256,4.000000,132.932541,13.194580,11257.799805,0.000000,2.710000,17.600000,969.000000,547.080017,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.528240,0.042000,226.639999,221.919998,226.479996,217.839996,13.025600,87.979996,186.979996,68.000000,68.000000,42.929295,11.000000,0.142302,-0.589753,0.065752,16.372335,3.744758,293.000000,1.410000,26.659092,1.393198,76.308998,0.019923,43.942871,0.000000,224.279999,14.229833,42.066158259466,-84.237760160803,293.93
48.000,2.185,63.108517,131.589554,3.551531,1.605199,-2.331539,4.000000,132.932541,13.194580,11248.799805,0.000000,2.710000,17.600000,969.000000,545.679993,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.529040,0.042000,225.440002,220.820007,225.580002,215.639999,13.027600,87.979996,186.979996,68.000000,68.000000,42.749096,11.000000,0.142365,-0.595297,0.064606,16.428486,3.772260,293.000000,1.410000,26.547190,1.393198,76.339005,0.019838,43.636284,0.000000,223.130005,12.790680,42.066159943790,-84.237759555790,293.93
48.010,2.185,65.061630,139.035812,3.668310,1.676358,-2.170645,4.000000,132.932541,13.194580,11239.799805,0.000000,2.710000,17.600000,969.000000,544.280029,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.529840,0.042000,224.240005,219.720001,224.679993,213.440002,13.029600,87.979996,186.979996,68.000000,68.000000,42.568901,11.000000,0.142429,-0.600842,0.063460,16.484636,3.799762,293.000000,1.410000,26.435286,1.393198,76.369003,0.019752,43.329697,0.000000,221.979996,11.351527,42.066161628115,-84.237758950777,293.93
48.020,2.186,72.385803,150.876556,3.412216,1.698657,-1.996066,4.000000,132.932541,13.194580,11230.000000,0.000000,2.710000,17.600000,969.000000,545.280029,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.530640,0.042000,223.039993,218.619995,223.779999,211.240005,13.031600,87.979996,186.979996,68.000000,68.000000,42.388702,11.000000,0.142493,-0.606387,0.062314,16.540785,3.827264,293.000000,1.410000,26.323383,1.393198,76.399002,0.019666,43.023106,0.000000,220.830002,9.912374,42.066163312439,-84.237758345764,293.93
48.030,2.187,75.559616,157.346237,3.276685,1.667754,-1.983339,4.000000,132.932541,13.194580,11220.000000,0.000000,2.710000,17.600000,969.000000,546.880005,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.531440,0.042000,221.839996,217.520004,222.880005,209.039993,13.033600,87.979996,186.979996,68.000000,68.000000,42.208504,11.000000,0.142556,-0.611932,0.061168,16.596935,3.854766,293.000000,1.410000,26.211481,1.393198,76.429008,0.019581,42.716518,0.000000,219.679993,8.473222,42.066164996764,-84.237757740751,293.93
48.040,2.187,72.019592,157.346252,3.537791,1.700469,-2.061665,4.000000,132.932541,13.194580,11210.000000,0.000000,2.710000,17.600000,969.000000,548.479980,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.532240,0.042000,220.639999,216.419998,221.979996,206.839996,13.035600,87.979996,186.979996,68.000000,68.000000,42.028305,11.000000,0.142620,-0.617476,0.060022,16.653086,3.882268,293.000000,1.410000,26.099577,1.393198,76.459007,0.019495,42.409931,0.000000,218.529999,7.034069,42.066166681089,-84.237757135738,293.93
48.050,2.188,74.949272,160.520050,3.820671,1.752231,-2.096845,4.000000,132.932541,13.194580,11200.000000,0.000000,2.710000,17.600000,969.000000,550.080017,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.533040,0.042000,219.440002,215.320007,221.080002,204.639999,13.037600,87.979996,186.979996,68.000000,68.000000,41.848106,11.000000,0.142684,-0.623021,0.058877,16.709236,3.909770,293.000000,1.410000,25.987675,1.393198,76.489006,0.019409,42.103344,0.000000,217.380005,5.594916,42.066168365413,-84.237756530725,293.93
48.060,2.188,80.808609,171.140106,3.774902,1.763920,-2.143474,4.000000,132.932541,13.194580,11190.000000,0.000000,2.710000,17.600000,969.000000,551.679993,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.533840,0.042000,218.240005,214.220001,220.179993,202.440002,13.039600,87.979996,186.979996,68.000000,68.000000,41.667912,11.000000,0.142748,-0.628566,0.057731,16.765385,3.937272,293.000000,1.410000,25.875772,1.393198,76.519012,0.019324,41.796757,0.000000,216.229996,4.155764,42.066169974014,-84.237755930983,293.93
48.070,2.189,81.052750,177.487717,3.565259,1.792470,-2.215737,4.000000,132.932541,13.194580,11175.679688,0.000000,2.711600,17.600000,969.000000,551.359985,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.532160,0.042000,217.520004,213.679993,219.759995,202.880005,13.041600,87.979996,186.979996,68.000000,68.000000,41.527481,11.000000,0.143678,-0.630032,0.057043,16.827036,3.992276,293.000000,1.410000,25.788565,1.393198,76.456009,0.019308,41.798737,0.000000,215.600006,2.995594,42.066171574202,-84.237755331825,293.93
48.080,2.190,81.785164,179.440842,3.486352,1.797638,-2.178920,4.000000,132.932541,13.194580,11160.280273,0.000000,2.713600,17.600000,969.000000,550.559998,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.529860,0.042000,216.919998,213.279999,219.460007,203.979996,13.043600,87.979996,186.979996,68.000000,68.000000,41.396992,11.000000,0.144825,-0.630478,0.056470,16.890060,4.054155,293.000000,1.410000,25.707533,1.393198,76.369759,0.019310,41.877853,0.000000,215.100006,1.905169,42.066173174390,-84.237754732668,293.93
48.090,2.190,87.888641,187.009155,3.542400,1.740020,-2.051059,4.000000,132.932541,13.194580,11144.879883,0.000000,2.715600,17.600000,969.000000,549.760010,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.527560,0.042000,216.320007,212.880005,219.160004,205.080002,13.045600,87.979996,186.979996,68.000000,68.000000,41.266506,11.000000,0.145973,-0.630924,0.055897,16.953087,4.116035,293.000000,1.410000,25.626499,1.393198,76.283508,0.019312,41.956974,0.000000,214.600006,0.814745,42.066174774577,-84.237754133511,293.93
48.100,2.191,90.818314,186.398819,3.589396,1.793149,-2.024877,4.000000,132.932541,13.194580,11129.480469,0.000000,2.717600,17.600000,969.000000,548.960022,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.525260,0.042000,215.720001,212.479996,218.860001,206.179993,13.047600,87.979996,186.979996,68.000000,68.000000,41.136017,11.000000,0.147120,-0.631370,0.055324,17.016111,4.177914,293.000000,1.410000,25.545467,1.393198,76.197258,0.019314,42.036095,0.000000,214.100006,-0.275680,42.066176374765,-84.237753534354,293.93
48.110,2.191,87.278297,184.811905,3.615128,1.961794,-2.137345,4.000000,132.932541,13.194580,11114.080078,0.000000,2.719600,17.600000,969.000000,548.159973,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.522960,0.042000,215.119995,212.080002,218.559998,207.279999,13.049600,87.979996,186.979996,68.000000,68.000000,41.005527,11.000000,0.148267,-0.631816,0.054751,17.079136,4.239794,293.000000,1.410000,25.464434,1.393198,76.111008,0.019317,42.115211,0.000000,213.600006,-1.366104,42.066177974953,-84.237752935197,293.93
48.120,2.192,84.836906,188.962265,3.693504,1.948759,-2.215924,4.000000,132.932541,13.194580,11079.959961,0.000000,2.721600,17.600000,969.000000,548.000000,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.520660,0.042000,214.520004,211.679993,218.259995,208.380005,13.051600,87.979996,186.979996,68.000000,68.000000,40.875042,11.000000,0.149414,-0.632262,0.054178,17.142162,4.301673,293.000000,1.410000,25.383400,1.393198,76.024757,0.019319,42.194332,0.000000,213.100006,-2.456528,42.066179575140,-84.237752336040,293.93
48.130,2.192,89.353477,192.990570,3.766093,1.779024,-2.153778,4.000000,132.932541,13.194580,11041.160156,0.000000,2.723600,17.600000,969.000000,548.000000,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.518360,0.042000,213.919998,211.279999,217.960007,209.479996,13.053600,87.979996,186.979996,68.000000,68.000000,40.744553,11.000000,0.150561,-0.632708,0.053605,17.205187,4.363553,293.000000,1.410000,25.302368,1.393198,75.938507,0.019321,42.273453,0.000000,212.600006,-3.546953,42.066181175328,-84.237751736883,293.93
48.140,2.193,94.480408,196.652649,3.676860,1.834785,-2.029298,4.000000,132.932541,13.194580,11002.360352,0.000000,2.725600,17.600000,969.000000,548.000000,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.516060,0.042000,213.320007,210.880005,217.660004,210.580002,13.055600,87.979996,186.979996,68.000000,68.000000,40.614067,11.000000,0.151708,-0.633154,0.053032,17.268213,4.425432,293.000000,1.410000,25.221334,1.393198,75.852257,0.019323,42.352570,0.000000,212.100006,-4.637377,42.066182775515,-84.237751137726,293.93
48.150,2.194,94.480408,196.408524,3.462551,2.116642,-1.955424,4.000000,132.932541,13.194580,10963.559570,0.000000,2.727600,17.600000,969.000000,548.000000,0.513000,0.009000,0.009000,0.009000,0.009000,0.009000,0.068000,2.513760,0.042000,212.720001,210.479996,217.360001,211.679993,13.057600,87.979996,186.979996,68.000000,68.000000,40.483578,11.000000,0.152856,-0.633600,0.052459,17.331238,4.487311,293.000000,1.410000,25.140303,1.393198,75.766006,0.019325,42.431690,0.000000,211.600006,-5.727801,42.066184375703,-84.237750538568,293.93
